Sample	cat16-90.trees	cat16-90.sequence04_sequence14_sequence11_sequence03_sequence10	cat16-90.sequence14_sequence09_sequence06	cat16-90.sequence04_sequence14_sequence11_sequence09_sequence03_sequence10_sequence06_sequence08_sequence15	cat16-90.sequence04_sequence11_sequence09_sequence03_sequence10_sequence06	cat16-90.sequence12_sequence16	cat16-90.sequence05_sequence04_sequence14_sequence07_sequence11_sequence13_sequence09_sequence03_sequence10_sequence06_sequence08_sequence15	cat16-90.sequence05_sequence04_sequence14_sequence07_sequence11_sequence13_sequence09_sequence03_sequence10_sequence06	cat16-90.sequence05_sequence07_sequence13_sequence08_sequence15	
2389	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2390	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2391	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2392	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2393	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2394	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2395	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2396	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2397	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2398	26.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	
2399	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2400	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2401	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2402	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2403	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2404	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2405	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2406	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2407	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2408	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2409	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2410	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2411	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2412	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2413	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2414	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2415	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2416	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2417	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2418	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2419	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2420	28.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2421	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2422	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2423	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2424	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2425	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2426	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2427	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2428	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2429	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2430	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2431	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2432	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2433	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2434	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2435	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2436	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2437	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2438	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2439	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2440	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2441	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2442	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2443	28.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	
2444	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2445	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2446	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2447	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2448	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2449	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2450	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2451	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2452	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2453	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2454	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2455	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2456	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2457	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2458	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2459	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2460	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2461	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2462	26.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	
2463	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2464	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2465	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2466	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2467	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2468	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2469	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2470	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2471	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2472	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2473	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2474	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2475	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2476	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2477	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2478	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2479	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2480	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2481	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2482	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2483	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2484	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2485	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2486	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2487	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2488	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2489	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2490	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2491	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2492	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2493	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2494	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2495	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2496	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2497	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2498	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2499	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2500	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2501	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2502	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2503	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2504	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2505	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2506	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2507	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2508	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2509	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2510	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2511	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2512	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2513	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2514	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2515	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2516	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2517	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2518	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2519	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2520	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2521	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2522	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2523	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2524	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2525	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2526	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2527	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2528	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2529	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2530	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2531	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2532	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2533	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2534	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2535	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2536	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2537	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2538	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2539	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2540	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2541	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2542	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2543	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2544	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2545	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2546	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2547	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2548	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2549	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2550	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2551	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2552	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2553	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2554	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2555	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2556	26.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	
2557	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2558	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2559	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2560	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2561	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2562	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2563	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2564	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2565	26.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	
2566	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2567	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2568	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2569	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2570	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2571	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2572	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2573	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2574	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2575	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2576	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2577	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2578	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2579	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2580	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2581	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2582	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2583	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2584	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2585	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2586	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2587	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2588	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2589	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2590	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2591	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2592	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2593	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2594	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2595	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2596	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2597	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2598	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2599	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2600	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2601	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2602	26.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	
2603	26.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	
2604	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2605	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2606	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2607	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2608	26.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	
2609	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2610	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2611	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2612	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2613	26.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	
2614	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2615	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2616	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2617	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2618	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2619	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2620	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2621	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2622	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2623	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2624	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2625	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2626	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2627	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2628	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2629	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2630	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2631	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2632	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2633	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2634	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2635	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2636	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2637	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2638	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2639	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2640	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2641	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2642	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2643	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2644	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2645	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2646	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2647	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2648	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2649	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2650	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2651	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2652	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2653	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2654	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2655	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2656	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2657	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2658	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2659	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2660	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2661	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2662	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2663	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2664	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2665	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2666	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2667	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2668	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2669	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2670	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2671	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2672	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2673	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2674	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2675	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2676	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2677	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2678	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2679	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2680	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2681	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2682	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2683	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2684	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2685	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2686	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2687	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2688	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2689	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2690	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2691	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2692	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2693	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2694	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2695	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2696	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2697	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2698	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2699	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2700	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2701	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2702	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2703	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2704	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2705	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2706	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2707	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2708	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2709	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2710	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2711	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2712	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2713	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2714	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2715	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2716	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2717	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2718	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2719	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2720	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2721	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2722	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2723	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2724	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2725	28.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2726	28.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	
2727	28.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	
2728	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2729	30.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
